Date;Electrolyseur;I_kA;U_V;QHCl_L_h;%O2_Mesure
2025-04-22;304;17,0;348,2;243,2;1,72
2025-04-22;305;17,1;348,4;236,8;1,69
2025-04-22;306;16,9;348,2;244,6;1,72
2025-04-22;307;16,8;348,1;244,9;1,72
2025-04-23;303;14,5;347,6;210,0;1,79
2025-04-23;304;14,2;347,5;205,6;1,75
2025-04-23;305;14,2;347,3;210,1;1,71
2025-04-23;306;14,4;346,9;212,0;1,7
2025-04-23;307;14,2;347,0;210,1;1,67
2025-04-24;303;14,4;347,2;214,9;1,66
2025-04-24;304;14,2;346,8;221,1;1,7
2025-04-24;305;14,1;347,2;212,0;1,65
2025-04-24;306;14,2;347,5;201,2;1,72
2025-04-24;307;14,2;346,6;217,6;1,7
2025-04-25;303;14,8;347,0;219,3;1,69
2025-04-25;304;15,1;348,0;221,0;1,69
2025-04-25;305;14,9;347,5;220,4;1,71
2025-04-25;306;15,2;347,6;226,7;1,6
2025-04-25;307;15,0;346,6;218,5;1,69
2025-04-26;303;13,0;347,4;196,9;1,73
2025-04-26;304;13,0;347,0;188,0;1,73
2025-04-26;305;13,0;345,9;183,6;1,74
2025-04-26;306;13,1;346,6;199,8;1,76
2025-04-26;307;13,1;346,5;191,1;1,7
2025-04-27;303;15,3;348,9;218,5;1,75
2025-04-27;304;15,0;346,7;221,2;1,77
2025-04-27;305;15,4;346,7;223,8;1,67
2025-04-27;306;15,2;347,4;222,5;1,7
2025-04-27;307;15,0;347,4;219,6;1,66
2025-04-28;303;15,6;348,5;224,3;1,76
2025-04-28;304;15,7;346,5;223,6;1,68
2025-04-28;305;16,0;347,7;228,4;1,75
2025-04-28;306;15,7;348,1;223,7;1,77
2025-04-28;307;15,7;348,1;234,1;1,65
2025-04-29;303;12,6;346,2;190,0;1,72
2025-04-29;304;12,5;346,3;186,3;1,75
2025-04-29;305;12,5;346,6;186,8;1,67
2025-04-29;306;12,6;346,8;194,8;1,79
2025-04-29;307;12,8;346,5;187,8;1,72
2025-04-30;303;16,7;348,4;238,4;1,75
2025-04-30;304;16,7;349,0;241,2;1,66
2025-04-30;305;16,8;347,2;238,7;1,71
2025-04-30;306;16,9;351,8;243,4;1,94
2025-04-30;307;16,7;348,2;237,7;1,72
2025-05-01;303;12,3;346,9;192,2;1,69
2025-05-01;304;12,3;345,9;185,8;1,71
2025-05-01;305;12,4;346,7;190,6;1,64
2025-05-01;306;12,4;346,4;192,8;1,81
2025-05-01;307;12,4;346,1;193,2;1,67
2025-05-02;303;16,5;348,7;241,6;1,75
2025-05-02;304;16,5;348,1;238,6;1,73
2025-05-02;305;16,3;347,7;224,4;1,74
2025-05-02;306;16,6;348,6;241,3;1,66
2025-05-02;307;16,4;348,3;239,5;1,73
2025-05-03;303;13,6;346,6;212,2;1,81
2025-05-03;304;13,6;347,6;191,9;1,69
2025-05-03;305;13,6;347,2;204,3;1,66
2025-05-03;306;13,7;346,6;207,2;1,64
2025-05-03;307;13,7;346,1;200,1;1,74
2025-05-04;303;15,6;347,8;236,1;1,73
2025-05-04;304;15,7;347,6;235,2;1,69
2025-05-04;305;15,7;348,6;222,5;1,68
2025-05-04;306;15,7;348,0;233,0;1,66
2025-05-04;307;15,5;350,2;229,5;2,1
2025-05-05;303;13,0;347,2;202,5;1,61
2025-05-05;304;13,1;346,1;194,2;1,7
2025-05-05;305;12,8;346,1;194,2;1,76
2025-05-05;306;13,1;346,4;193,8;1,73
2025-05-05;307;13,1;345,7;194,5;1,75
2025-05-06;303;12,6;346,4;200,6;1,63
2025-05-06;304;12,5;346,4;194,6;1,67
2025-05-06;305;12,7;346,5;192,2;1,64
2025-05-06;306;12,6;346,1;194,2;1,68
2025-05-06;307;12,5;346,1;185,0;1,69
2025-05-07;303;15,1;347,7;220,1;1,7
2025-05-07;304;14,9;347,4;221,5;1,73
2025-05-07;305;15,2;346,7;225,6;1,67
2025-05-07;306;15,0;347,2;219,7;1,61
2025-05-07;307;15,1;347,4;222,0;1,75
2025-05-08;303;12,7;347,3;190,7;1,7
2025-05-08;304;12,4;346,0;188,8;1,71
2025-05-08;305;12,6;346,2;189,2;1,75
2025-05-08;306;12,4;346,0;187,4;1,63
2025-05-08;307;12,6;347,0;201,6;1,75
2025-05-09;303;13,0;347,0;203,5;1,69
2025-05-09;304;13,1;345,9;197,0;1,8
2025-05-09;305;13,3;350,4;196,7;2,11
2025-05-09;306;13,0;346,8;192,5;1,66
2025-05-09;307;13,3;346,7;198,7;1,71
2025-05-10;303;13,9;347,7;207,5;1,69
2025-05-10;304;14,0;346,6;211,7;1,71
2025-05-10;305;13,8;345,9;197,4;1,74
2025-05-10;306;13,7;347,1;204,3;1,69
2025-05-10;307;13,8;347,0;199,5;1,72
2025-05-11;303;16,5;347,9;236,6;1,66
2025-05-11;304;16,6;348,0;244,7;1,66
2025-05-11;305;16,6;348,0;235,1;1,71
2025-05-11;306;16,5;349,0;230,1;1,67
2025-05-11;307;16,8;348,2;236,9;1,69
2025-05-12;303;14,3;346,5;214,6;1,68
2025-05-12;304;14,4;346,8;207,6;1,72
2025-05-12;305;14,4;347,5;209,5;1,76
2025-05-12;306;14,4;348,0;218,4;1,68
2025-05-12;307;14,6;347,5;224,8;1,66
2025-05-13;303;14,4;347,7;215,9;1,68
2025-05-13;304;14,3;348,5;205,6;1,67
2025-05-13;305;14,6;347,4;225,8;1,66
2025-05-13;306;14,6;351,1;214,3;2,18
2025-05-13;307;14,5;347,7;215,1;1,72
2025-05-14;303;17,0;348,7;231,8;1,71
2025-05-14;304;16,6;348,7;239,7;1,7
2025-05-14;305;16,8;347,7;237,4;1,6
2025-05-14;306;16,9;348,5;250,6;1,7
2025-05-14;307;16,9;348,9;244,7;1,8
2025-05-15;303;12,3;346,7;181,6;1,67
2025-05-15;304;12,3;345,5;193,8;1,71
2025-05-15;305;12,3;347,0;184,4;1,68
2025-05-15;306;12,3;346,6;196,5;1,66
2025-05-15;307;12,3;346,3;187,2;1,68
2025-05-16;303;15,2;348,2;218,4;1,74
2025-05-16;304;15,2;351,2;225,9;2,07
2025-05-16;305;15,2;347,5;221,1;1,66
2025-05-16;306;15,5;347,8;231,5;1,7
2025-05-16;307;15,5;346,9;230,6;1,73
2025-05-17;303;14,0;347,6;209,2;1,72
2025-05-17;304;13,6;346,9;200,7;1,68
2025-05-17;305;13,7;346,4;203,5;1,71
2025-05-17;306;13,8;347,0;211,8;1,71
2025-05-17;307;13,9;347,7;201,6;1,72
2025-05-18;303;14,6;346,8;212,5;1,71
2025-05-18;304;14,3;347,5;208,7;1,68
2025-05-18;305;14,3;346,8;219,7;1,77
2025-05-18;306;14,6;347,0;224,4;1,68
2025-05-18;307;14,6;347,2;220,6;1,73
2025-05-19;303;16,3;347,9;232,9;1,8
2025-05-19;304;15,9;347,8;232,2;1,72
2025-05-19;305;16,1;347,8;227,6;1,68
2025-05-19;306;16,0;347,2;235,9;1,66
2025-05-19;307;16,2;348,3;232,9;1,72
2025-05-20;303;13,9;346,3;196,5;1,72
2025-05-20;304;14,1;349,6;203,9;2,04
2025-05-20;305;14,0;347,1;211,0;1,65
2025-05-20;306;13,9;348,0;202,5;1,65
2025-05-20;307;13,7;345,9;204,4;1,71
2025-05-21;303;15,5;347,8;225,3;1,83
2025-05-21;304;15,2;348,0;221,1;1,71
2025-05-21;305;15,3;348,6;226,5;1,58
2025-05-21;306;15,5;348,6;230,4;1,65
2025-05-21;307;15,4;347,4;215,1;1,71
2025-05-22;303;16,1;348,1;230,1;1,7
2025-05-22;304;16,2;346,9;235,4;1,87
2025-05-22;305;16,2;348,3;235,5;1,74
2025-05-22;306;16,1;348,5;238,3;1,67
2025-05-22;307;16,0;347,6;222,0;1,69
2025-05-23;303;16,0;348,3;231,8;1,72
2025-05-23;304;16,0;348,0;240,5;1,69
2025-05-23;305;16,0;348,0;229,1;1,72
2025-05-23;306;16,2;348,4;233,5;1,68
2025-05-23;307;16,2;348,4;239,9;1,66
2025-05-24;303;14,3;347,0;201,9;1,67
2025-05-24;304;14,1;346,7;208,3;1,71
2025-05-24;305;14,3;347,1;217,5;1,64
2025-05-24;306;14,2;347,2;212,2;1,64
2025-05-24;307;14,3;346,7;213,3;1,61
2025-05-25;303;13,9;346,4;209,9;1,74
2025-05-25;304;13,8;346,8;201,1;1,68
2025-05-25;305;13,6;346,3;199,8;1,66
2025-05-25;306;13,7;346,9;211,4;1,7
2025-05-25;307;13,9;347,1;206,8;1,71
2025-05-26;303;13,9;347,4;206,8;1,82
2025-05-26;304;13,9;347,4;206,9;1,81
2025-05-26;305;14,0;347,3;217,9;1,67
2025-05-26;306;14,0;346,7;202,8;1,7
2025-05-26;307;14,0;345,8;210,8;1,73
2025-05-27;303;13,6;347,4;197,3;1,62
2025-05-27;304;13,6;347,6;203,9;1,58
2025-05-27;305;13,6;347,0;207,7;1,68
2025-05-27;306;13,7;347,4;198,7;1,62
2025-05-27;307;13,7;346,8;202,7;1,7
2025-05-28;303;12,7;347,1;188,5;1,82
2025-05-28;304;13,1;346,5;199,0;1,71
2025-05-28;305;13,0;346,6;187,8;1,6
2025-05-28;306;12,9;346,9;189,8;1,63
2025-05-28;307;12,7;345,8;193,0;1,65
2025-05-29;303;11,6;345,7;168,1;1,67
2025-05-29;304;12,0;345,3;186,4;1,7
2025-05-29;305;11,7;345,8;184,6;1,72
2025-05-29;306;11,7;346,3;183,7;1,73
2025-05-29;307;11,9;346,3;179,1;1,67
2025-05-30;303;16,5;347,8;225,9;1,73
2025-05-30;304;16,5;348,4;240,4;1,62
2025-05-30;305;16,8;347,9;237,7;1,74
2025-05-30;306;16,6;349,1;241,4;1,72
2025-05-30;307;16,8;347,9;239,7;1,65
2025-05-31;303;11,4;346,4;173,2;1,76
2025-05-31;304;11,7;346,7;179,1;1,64
2025-05-31;305;11,6;345,4;173,2;1,68
2025-05-31;306;11,7;346,0;186,5;1,68
2025-05-31;307;11,4;345,1;177,5;1,81
2025-06-01;303;14,0;347,3;205,4;1,67
2025-06-01;304;14,0;347,2;207,5;1,71
2025-06-01;305;13,8;346,5;200,6;1,72
2025-06-01;306;13,7;347,1;209,0;1,66
2025-06-01;307;13,9;347,3;198,3;1,83
2025-06-02;303;12,8;345,8;191,0;1,77
2025-06-02;304;12,8;346,4;189,8;1,72
2025-06-02;305;12,9;345,7;190,5;1,62
2025-06-02;306;13,0;346,6;194,2;1,73
2025-06-02;307;13,0;346,6;190,2;1,78
2025-06-03;303;12,0;347,2;190,8;1,72
2025-06-03;304;12,2;345,4;184,8;1,7
2025-06-03;305;11,9;346,0;188,7;1,62
2025-06-03;306;12,1;345,5;184,1;1,72
2025-06-03;307;12,0;345,8;196,2;1,8
2025-06-04;303;13,2;346,7;198,8;1,74
2025-06-04;304;13,0;346,0;194,2;1,65
2025-06-04;305;13,4;345,6;195,3;1,62
2025-06-04;306;13,4;347,1;199,0;1,66
2025-06-04;307;13,2;347,2;193,0;1,69
2025-06-05;303;16,3;347,5;235,4;1,65
2025-06-05;304;16,2;347,8;234,6;1,72
2025-06-05;305;16,5;348,0;233,0;1,81
2025-06-05;306;16,4;349,0;243,9;1,71
2025-06-05;307;16,4;348,3;237,1;1,81
2025-06-06;303;15,0;348,2;227,9;1,75
2025-06-06;304;15,1;351,2;213,7;2,08
2025-06-06;305;15,2;347,0;214,2;1,66
2025-06-06;306;15,1;348,2;227,3;1,69
2025-06-06;307;14,9;347,1;215,9;1,71
2025-06-07;303;16,4;348,5;238,7;1,7
2025-06-07;304;16,5;348,9;238,7;1,73
2025-06-07;305;16,3;351,0;235,4;2,02
2025-06-07;306;16,5;348,0;235,1;1,74
2025-06-07;307;16,4;348,4;237,1;1,66
2025-06-08;303;17,0;348,0;242,6;1,69
2025-06-08;304;16,8;348,4;249,2;1,73
2025-06-08;305;16,7;349,2;239,2;1,67
2025-06-08;306;17,1;348,4;243,3;1,66
2025-06-08;307;16,8;347,8;244,2;1,69
2025-06-09;303;14,9;347,4;224,6;1,76
2025-06-09;304;14,9;346,9;215,0;1,69
2025-06-09;305;15,0;347,2;217,7;1,72
2025-06-09;306;14,9;347,3;219,5;1,65
2025-06-09;307;15,2;347,4;223,5;1,64
2025-06-10;303;15,8;348,7;219,9;1,74
2025-06-10;304;15,5;348,1;219,7;1,68
2025-06-10;305;15,6;347,6;228,4;1,74
2025-06-10;306;15,6;348,5;234,6;1,72
2025-06-10;307;15,8;347,7;231,6;1,71
2025-06-11;303;12,2;346,5;181,7;1,66
2025-06-11;304;12,3;346,2;182,0;1,68
2025-06-11;305;12,3;345,7;187,3;1,7
2025-06-11;306;12,4;347,2;181,5;1,69
2025-06-11;307;12,0;345,0;171,7;1,67
2025-06-12;303;15,5;348,7;219,2;1,79
2025-06-12;304;15,3;347,4;220,1;1,69
2025-06-12;305;15,2;347,4;231,7;1,64
2025-06-12;306;15,3;347,9;227,8;1,67
2025-06-12;307;15,5;346,3;228,9;1,65
2025-06-13;303;16,5;347,8;243,3;1,74
2025-06-13;304;16,4;348,8;236,2;1,77
2025-06-13;305;16,4;347,5;236,9;1,66
2025-06-13;306;16,5;348,4;242,0;1,79
2025-06-13;307;16,3;350,1;236,4;2,14
2025-06-14;303;15,8;348,2;228,7;1,8
2025-06-14;304;15,5;347,9;230,2;1,69
2025-06-14;305;15,8;346,7;231,1;1,68
2025-06-14;306;15,6;348,3;232,7;1,7
2025-06-14;307;15,8;348,0;233,2;1,71
2025-06-15;303;11,7;346,3;181,3;1,65
2025-06-15;304;11,6;344,8;185,2;1,72
2025-06-15;305;11,9;346,1;180,8;1,78
2025-06-15;306;11,7;345,8;179,9;1,66
2025-06-15;307;11,6;345,2;184,3;1,59
2025-06-16;303;17,1;348,6;241,5;1,64
2025-06-16;304;17,0;349,1;248,2;1,77
2025-06-16;305;17,2;348,7;254,4;1,71
2025-06-16;306;17,2;348,1;244,2;1,72
2025-06-16;307;16,9;350,4;237,5;1,94
2025-06-17;303;11,9;346,3;176,5;1,73
2025-06-17;304;12,2;346,4;186,1;1,59
2025-06-17;305;11,9;345,9;184,1;1,67
2025-06-17;306;12,2;346,2;190,9;1,69
2025-06-17;307;12,2;347,2;185,0;1,73
2025-06-18;303;12,9;346,3;198,9;1,65
2025-06-18;304;12,9;346,0;201,6;1,7
2025-06-18;305;12,9;347,2;196,8;1,67
2025-06-18;306;12,9;345,8;192,3;1,7
2025-06-18;307;12,9;345,7;202,2;1,75
2025-06-19;303;16,2;349,1;232,6;1,77
2025-06-19;304;16,3;348,1;238,6;1,8
2025-06-19;305;16,4;348,1;242,0;1,67
2025-06-19;306;16,2;348,0;229,9;1,75
2025-06-19;307;16,1;348,7;226,2;1,72
2025-06-20;303;16,7;351,4;233,7;2,15
2025-06-20;304;16,8;348,8;244,2;1,72
2025-06-20;305;16,9;348,7;243,1;1,73
2025-06-20;306;16,9;348,8;238,5;1,64
2025-06-20;307;16,7;347,4;242,0;1,73
2025-06-21;303;14,4;347,9;207,1;1,64
2025-06-21;304;14,7;347,3;215,9;1,79
2025-06-21;305;14,6;346,7;219,8;1,76
2025-06-21;306;14,6;346,7;206,2;1,78
2025-06-21;307;14,4;346,9;213,2;1,69
2025-06-22;303;13,5;345,9;213,8;1,82
2025-06-22;304;13,3;346,6;199,5;1,71
2025-06-22;305;13,5;346,2;200,4;1,73
2025-06-22;306;13,4;347,2;199,8;1,7
2025-06-22;307;13,4;346,9;198,4;1,69
2025-06-23;303;11,8;345,5;179,8;1,75
2025-06-23;304;11,5;345,4;177,2;1,76
2025-06-23;305;11,7;345,7;173,3;1,58
2025-06-23;306;11,6;345,4;189,3;1,69
2025-06-23;307;11,5;345,2;181,5;1,76
2025-06-24;303;14,3;347,6;214,5;1,74
2025-06-24;304;14,2;347,6;214,0;1,7
2025-06-24;305;13,9;346,9;198,5;1,74
2025-06-24;306;14,1;348,1;208,7;1,92
2025-06-24;307;14,2;347,0;209,3;1,71
2025-06-25;303;12,6;346,5;198,9;1,69
2025-06-25;304;12,3;345,8;195,7;1,72
2025-06-25;305;12,6;346,9;190,0;1,73
2025-06-25;306;12,4;346,3;185,6;1,68
2025-06-25;307;12,6;346,7;190,8;1,61
2025-06-26;303;12,3;346,0;184,7;1,71
2025-06-26;304;12,4;345,4;190,6;1,76
2025-06-26;305;12,5;347,2;187,5;1,66
2025-06-26;306;12,2;346,7;190,7;1,73
2025-06-26;307;12,2;346,8;186,1;1,73
2025-06-27;303;12,5;345,9;185,3;1,73
2025-06-27;304;12,4;345,7;185,5;1,8
2025-06-27;305;12,6;349,5;187,9;1,94
2025-06-27;306;12,4;346,4;188,6;1,7
2025-06-27;307;12,5;346,1;182,4;1,66
2025-06-28;303;12,2;346,0;184,2;1,72
2025-06-28;304;12,3;346,1;183,0;1,69
2025-06-28;305;12,5;346,1;184,4;1,68
2025-06-28;306;12,3;345,8;184,2;1,62
2025-06-28;307;12,3;346,4;189,2;1,71
2025-06-29;303;15,9;347,7;232,9;1,73
2025-06-29;304;15,8;348,2;230,2;1,74
2025-06-29;305;15,6;348,0;218,9;1,74
2025-06-29;306;15,8;348,3;232,5;1,62
2025-06-29;307;15,5;348,3;226,0;1,83
2025-06-30;303;16,4;351,5;234,2;2,13
2025-06-30;304;16,6;348,2;246,5;1,73
2025-06-30;305;16,5;349,0;244,8;1,74
2025-06-30;306;16,5;349,2;239,1;1,72
2025-06-30;307;16,4;348,7;233,5;1,67
2025-07-01;303;16,2;348,2;241,1;1,67
2025-07-01;304;16,5;347,5;232,6;1,66
2025-07-01;305;16,3;348,0;240,0;1,69
2025-07-01;306;16,4;348,3;231,2;1,69
2025-07-01;307;16,3;348,1;236,8;1,68
2025-07-02;303;16,9;348,9;241,4;1,64
2025-07-02;304;17,0;348,6;247,0;1,6
2025-07-02;305;17,0;350,9;240,5;1,93
2025-07-02;306;16,8;348,2;239,2;1,64
2025-07-02;307;16,9;347,9;250,0;1,69
2025-07-03;303;14,1;347,9;206,6;1,71
2025-07-03;304;14,2;347,3;209,9;1,75
2025-07-03;305;13,8;347,0;202,9;1,63
2025-07-03;306;14,0;347,5;208,6;1,76
2025-07-03;307;14,2;346,7;209,9;1,64
2025-07-04;303;13,6;346,8;209,6;1,73
2025-07-04;304;13,7;346,8;202,1;1,74
2025-07-04;305;13,6;346,6;207,3;1,75
2025-07-04;306;13,6;346,2;194,9;1,64
2025-07-04;307;13,7;347,6;208,1;1,67
2025-07-05;303;16,1;348,0;233,0;1,58
2025-07-05;304;16,3;348,0;232,4;1,71
2025-07-05;305;16,4;348,8;238,1;1,72
2025-07-05;306;16,1;348,3;237,5;1,67
2025-07-05;307;16,4;348,5;230,7;1,71
2025-07-06;303;14,0;345,9;202,5;1,68
2025-07-06;304;14,1;347,6;205,5;1,73
2025-07-06;305;14,4;347,3;219,3;1,76
2025-07-06;306;14,4;347,4;211,2;1,66
2025-07-06;307;14,1;347,1;210,9;1,74
2025-07-07;303;15,4;348,4;227,2;1,76
2025-07-07;304;15,4;347,4;227,7;1,79
2025-07-07;305;15,6;347,5;221,0;1,63
2025-07-07;306;15,4;346,9;226,6;1,73
2025-07-07;307;15,6;347,0;223,6;1,74
2025-07-08;303;14,7;347,1;208,5;1,76
2025-07-08;304;14,9;348,0;222,3;1,79
2025-07-08;305;14,7;347,5;221,0;1,71
2025-07-08;306;14,8;348,2;225,7;1,64
2025-07-08;307;14,9;347,8;224,1;1,73
2025-07-09;303;14,3;347,5;205,8;1,72
2025-07-09;304;14,5;349,5;202,1;2,12
2025-07-09;305;14,4;350,9;213,2;1,99
2025-07-09;306;14,5;347,2;209,7;1,74
2025-07-09;307;14,5;346,8;208,2;1,74
2025-07-10;303;12,2;346,5;180,6;1,83
2025-07-10;304;12,2;346,6;178,6;1,85
2025-07-10;305;12,0;345,7;183,4;1,61
2025-07-10;306;12,1;346,5;183,3;1,64
2025-07-10;307;12,0;345,2;179,9;1,74
2025-07-11;303;16,8;351,9;243,9;2,27
2025-07-11;304;16,7;348,7;239,3;1,78
2025-07-11;305;16,4;348,4;229,4;1,59
2025-07-11;306;16,4;348,5;230,5;1,57
2025-07-11;307;16,6;352,0;246,3;2,21
2025-07-12;303;11,6;345,8;182,2;1,73
2025-07-12;304;11,4;345,6;184,7;1,57
2025-07-12;305;11,7;346,4;180,1;1,71
2025-07-12;306;11,7;346,5;182,5;1,77
2025-07-12;307;11,8;344,6;177,7;1,78
2025-07-13;303;16,0;348,6;230,1;1,65
2025-07-13;304;16,3;347,2;238,4;1,75
2025-07-13;305;16,0;348,5;233,6;1,51
2025-07-13;306;16,1;349,9;224,1;1,87
2025-07-13;307;16,1;348,0;232,9;1,65
2025-07-14;303;15,1;348,2;207,2;1,69
2025-07-14;304;15,0;348,1;227,8;1,7
2025-07-14;305;14,9;347,1;212,6;1,72
2025-07-14;306;15,1;347,0;213,7;1,77
2025-07-14;307;15,1;347,0;223,9;1,77
2025-07-15;303;15,3;347,7;221,1;1,75
2025-07-15;304;15,1;348,0;226,1;1,73
2025-07-15;305;15,1;347,4;214,6;1,68
2025-07-15;306;15,3;348,3;228,1;1,68
2025-07-15;307;15,4;347,5;226,2;1,64
2025-07-16;303;14,0;346,7;207,4;1,69
2025-07-16;304;13,9;350,7;201,1;1,97
2025-07-16;305;13,7;349,4;207,4;2,0
2025-07-16;306;13,8;345,6;209,6;1,76
2025-07-16;307;13,6;346,3;209,0;1,71
2025-07-17;303;16,7;349,3;245,4;1,86
2025-07-17;304;16,7;347,7;240,2;1,67
2025-07-17;305;16,5;348,2;235,2;1,69
2025-07-17;306;16,6;348,3;245,2;1,69
2025-07-17;307;16,3;348,8;230,7;1,69
2025-07-18;303;11,8;345,1;179,4;1,65
2025-07-18;304;11,7;345,9;188,8;1,75
2025-07-18;305;11,9;345,2;190,3;1,78
2025-07-18;306;11,6;346,0;186,6;1,66
2025-07-18;307;11,7;346,5;172,5;1,71
2025-07-19;303;12,2;346,2;194,8;1,82
2025-07-19;304;12,5;345,7;194,8;1,79
2025-07-19;305;12,5;345,9;193,6;1,76
2025-07-19;306;12,6;345,8;194,3;1,76
2025-07-19;307;12,3;345,7;187,9;1,69
2025-07-20;303;14,3;346,8;212,2;1,68
2025-07-20;304;14,2;346,7;203,6;1,72
2025-07-20;305;14,1;347,0;210,9;1,79
2025-07-20;306;14,3;347,4;216,2;1,66
2025-07-20;307;14,3;347,5;204,7;1,6
2025-07-21;303;16,5;348,2;239,0;1,75
2025-07-21;304;16,7;351,1;240,4;2,16
2025-07-21;305;16,8;347,2;236,2;1,71
2025-07-21;306;16,6;349,0;239,9;1,69
2025-07-21;307;16,7;348,2;236,9;1,73
2025-07-22;303;12,8;349,6;192,1;1,97
2025-07-22;304;13,0;346,1;194,7;1,72
2025-07-22;305;12,8;346,3;191,9;1,69
2025-07-22;306;12,8;346,2;189,8;1,68
2025-07-22;307;12,6;345,9;192,2;1,62
2025-07-23;303;15,0;348,1;227,8;1,63
2025-07-23;304;14,9;348,3;222,5;1,72
2025-07-23;305;14,9;347,2;224,2;1,71
2025-07-23;306;14,8;348,5;210,0;1,71
2025-07-23;307;15,2;347,1;224,5;1,76
2025-07-24;303;11,8;345,8;182,0;1,83
2025-07-24;304;11,7;345,9;178,3;1,83
2025-07-24;305;11,7;345,7;181,7;1,74
2025-07-24;306;12,0;345,9;181,6;1,77
2025-07-24;307;12,0;346,3;187,6;1,75
2025-07-25;303;12,7;346,7;186,8;1,75
2025-07-25;304;12,6;345,9;182,0;1,59
2025-07-25;305;12,6;347,0;193,0;1,63
2025-07-25;306;12,6;346,6;189,7;1,7
2025-07-25;307;12,6;346,0;191,8;1,62
2025-07-26;303;12,0;346,1;191,7;1,73
2025-07-26;304;12,1;344,6;180,8;1,68
2025-07-26;305;12,1;346,2;178,1;1,72
2025-07-26;306;12,0;347,3;172,2;1,67
2025-07-26;307;12,2;345,9;190,4;1,84
2025-07-27;303;11,9;346,9;187,9;1,7
2025-07-27;304;12,2;346,5;184,4;1,76
2025-07-27;305;11,8;346,0;170,6;1,66
2025-07-27;306;12,0;345,4;197,7;1,72
2025-07-27;307;12,1;345,6;177,8;1,71
2025-07-28;303;15,2;347,4;225,0;1,74
2025-07-28;304;15,1;348,0;216,0;1,84
2025-07-28;305;14,9;350,9;212,9;2,0
2025-07-28;306;15,1;347,7;220,7;1,57
2025-07-28;307;15,1;347,5;220,3;1,71
2025-07-29;303;15,7;348,4;230,0;1,74
2025-07-29;304;15,5;347,9;230,7;1,67
2025-07-29;305;15,8;348,5;232,4;1,64
2025-07-29;306;15,8;347,3;229,8;1,77
2025-07-29;307;15,6;349,3;222,5;2,19
2025-07-30;303;11,5;346,1;185,4;1,75
2025-07-30;304;11,8;346,2;183,5;1,64
2025-07-30;305;11,5;345,7;180,2;1,78
2025-07-30;306;11,7;346,4;177,2;1,69
2025-07-30;307;11,6;346,0;181,4;1,77
2025-07-31;303;14,7;346,4;227,5;1,7
2025-07-31;304;14,9;347,6;226,3;1,71
2025-07-31;305;15,1;347,9;220,6;1,7
2025-07-31;306;14,8;348,3;223,6;1,66
2025-07-31;307;15,0;347,3;223,6;1,74
2025-08-01;303;16,3;348,3;238,0;1,67
2025-08-01;304;16,6;347,8;241,0;1,7
2025-08-01;305;16,5;348,2;241,9;1,76
2025-08-01;306;16,5;348,2;233,6;1,71
2025-08-01;307;16,3;347,9;235,6;1,66
2025-08-02;303;13,3;347,2;204,6;1,72
2025-08-02;304;13,3;346,2;202,3;1,7
2025-08-02;305;13,1;345,3;192,0;1,73
2025-08-02;306;13,4;347,9;207,5;1,73
2025-08-02;307;13,2;345,7;195,9;1,8
2025-08-03;303;15,7;347,9;228,8;1,84
2025-08-03;304;15,8;348,0;220,3;1,7
2025-08-03;305;15,8;347,1;231,5;1,7
2025-08-03;306;15,9;348,3;234,2;1,79
2025-08-03;307;16,0;347,1;227,1;1,73
2025-08-04;303;15,1;348,2;223,9;1,78
2025-08-04;304;15,0;347,5;218,6;1,75
2025-08-04;305;15,0;347,5;222,5;1,64
2025-08-04;306;15,1;347,9;223,6;1,68
2025-08-04;307;15,0;347,0;220,7;1,64
2025-08-05;303;13,7;346,8;204,0;1,71
2025-08-05;304;13,8;346,9;210,7;1,74
2025-08-05;305;13,6;346,1;202,7;1,75
2025-08-05;306;13,7;346,7;200,9;1,69
2025-08-05;307;13,5;347,7;197,8;1,76
2025-08-06;303;12,3;346,1;188,8;1,8
2025-08-06;304;12,0;346,2;185,7;1,71
2025-08-06;305;12,1;345,8;187,6;1,8
2025-08-06;306;12,2;346,2;186,7;1,73
2025-08-06;307;12,3;346,4;187,0;1,78
2025-08-07;303;11,9;346,6;180,0;1,63
2025-08-07;304;12,0;346,0;180,0;1,68
2025-08-07;305;12,0;345,9;178,1;1,71
2025-08-07;306;12,0;346,7;186,2;1,63
2025-08-07;307;12,2;346,2;189,8;1,7
2025-08-08;303;14,3;347,6;207,0;1,68
2025-08-08;304;14,3;347,1;210,9;1,8
2025-08-08;305;14,3;347,6;208,1;1,68
2025-08-08;306;14,6;347,2;210,5;1,69
2025-08-08;307;14,4;347,2;215,6;1,68
2025-08-09;303;15,2;348,5;224,6;1,67
2025-08-09;304;15,1;346,8;230,7;1,74
2025-08-09;305;15,2;348,2;221,2;1,73
2025-08-09;306;15,1;348,2;226,7;1,7
2025-08-09;307;15,0;346,7;207,4;1,69
2025-08-10;303;12,1;346,1;183,9;1,79
2025-08-10;304;12,2;345,5;182,6;1,7
2025-08-10;305;11,8;346,2;185,4;1,66
2025-08-10;306;12,1;345,9;178,8;1,62
2025-08-10;307;12,0;345,3;191,1;1,66
2025-08-11;303;14,3;347,0;212,3;1,79
2025-08-11;304;14,6;347,7;219,3;1,64
2025-08-11;305;14,4;347,6;216,1;1,71
2025-08-11;306;14,6;347,4;211,8;1,69
